n,p,num_indices,nrow,nodes_explored_mean,solve_time_relaxation_mean,time_taken_geomean,relative_gap_root_node_geomean,relative_gap_geomean,MSE_all_initial_geomean,MSE_all_geomean,MSE_isvd_geomean,MSE_mf_geomean,k,MSE_ratio,MSE_difference,MSE_mf_ratio,MSE_mf_difference,MSE_isvd_ratio,MSE_isvd_difference
75,2.0,844,50,127.04,22.562516693235576,3614.6338363661903,0.08175207274857206,0.060268806095409765,0.22436417333155026,0.18781958176438768,0.20337654461106525,2.3848732565624564,3,0.19457285137077104,0.03654459156716258,11.697681648307507,2.197053674798069,0.08282929128334005,0.015556962846677569
75,2.0,1263,50,111.2,27.343136544879254,3616.1124471115822,0.03707464418198694,0.021265704101650452,0.06428441677971139,0.05506326041743545,0.03276500224239017,0.7884763465508184,3,0.16746477219783584,0.00922115636227594,13.319463478431294,0.733413086133383,-0.40495709854450734,-0.022298258175045278
75,2.5,563,50,128.34,22.160749096204782,3615.0606753673082,0.18675680472410885,0.1267638687840976,1.0911029784407094,0.683738885836013,1.6404668980099122,3.21484956623133,3,0.5957889788681668,0.4073640926046963,3.701867383629216,2.531110680395317,1.3992593254427823,0.9567280121738991
75,2.5,1055,50,121.72,24.301978109170573,3615.9210989114526,0.05464201423984107,0.03473720536309535,0.11006130884571834,0.0949299505106858,0.06568868057496169,1.494169760169706,3,0.15939498813210987,0.015131358335032541,14.73970861810904,1.3992398096590202,-0.30802997134642524,-0.02924126993572411
75,2.5,1579,50,103.12,30.219074548024388,3616.965347717791,0.02366945603277342,0.011616581173010196,0.03581076846095607,0.030593243353255053,0.018560234244782172,0.17646160413411263,3,0.1705450137291797,0.005217525107701019,4.767992693567663,0.14586836078085758,-0.39332243951809037,-0.01203300910847288
75,3.0,675,50,128.86,22.079195403795907,3614.9932502197753,0.1502247341223054,0.09045192570999568,0.5897357403926072,0.35590988280502417,0.7875288393438931,3.0128075467125064,3,0.656980513563537,0.23382585758758306,7.465085383321579,2.656897663907482,1.212719784955564,0.4316189565388689
75,3.0,1266,50,115.06,26.275434339681006,3615.8682727218643,0.03892547837780937,0.021235617400982378,0.06475735648940559,0.05465147112935885,0.03237637327927719,0.7668734269738443,3,0.18491515692462013,0.010105885360046737,13.032072899898184,0.7122219558444854,-0.40758459726284374,-0.02227509785008166
75,3.0,1894,50,94.22,33.91474176358269,3619.4242822348906,0.01959717994859384,0.007551071064625433,0.025735955435886713,0.02117456460286345,0.013964245386081951,0.029872311819036206,3,0.21541840026341905,0.0045613908330232635,0.41076392262613765,0.008697747216172756,-0.3405179446195764,-0.007210319216781499
100,2.0,600,50,48.58,63.90021397065682,3636.7852226282193,0.1352578127985953,0.11470857297587955,2.2381247503401434,1.575084575217773,2.746843901734685,3.598028506973169,3,0.4209552842777968,0.6630401751223705,1.2843398783685642,2.022943931755396,0.7439342273762685,1.171759326516912
100,2.0,1200,50,43.86,71.99207945667739,3640.444153852767,0.05271011092668255,0.04337320636949795,0.2413861736296868,0.22237170000590709,0.21499203712684384,2.728777197759289,3,0.0855076146077699,0.019014473623779726,11.271243137893904,2.506405497753382,-0.033186160284187305,-0.007379662879063248
100,2.0,1902,50,35.92,91.43022077689082,3648.937254674433,0.02537980595552984,0.012767959259149584,0.06873315956607035,0.06098688218337342,0.03368079333943275,0.6131250587571372,3,0.12701546800516322,0.0077462773826969256,9.053392415005119,0.5521381765737637,-0.4477370848674898,-0.027306088843940667
100,2.5,750,50,46.96,66.72714452288663,3639.791364584651,0.13912018857253955,0.10729663639598834,1.1553905055972733,0.827448649864321,1.7721179493597763,3.496766383381108,3,0.3963289513938126,0.3279418557329523,3.2259617970909518,2.669317733516787,1.1416651651439098,0.9446692994954553
100,2.5,1500,50,40.9,78.53933491383258,3637.9001474829674,0.03982650977761046,0.026404217620508742,0.12685649824518244,0.11927146499771815,0.07599340218557214,1.6990027309421913,3,0.06359470178059273,0.00758503324746429,13.244838285290584,1.579731265944473,-0.3628534521058661,-0.04327806281214601
100,2.5,2378,50,33.22,100.58022320380307,3659.2359679397946,0.02167183004079184,0.007432762769774459,0.04239044284985781,0.03609607549988756,0.019769168735236282,0.09513996703972961,3,0.1743781633543474,0.006294367349970249,1.635742687318625,0.059043891539842054,-0.4523180578094186,-0.01632690676465128
100,3.0,900,50,45.64,69.45420315414931,3638.6906498765393,0.09543624338421154,0.07809569931415576,0.5610831888241478,0.45996544466307726,0.838388341236244,3.201175459892664,3,0.21983769723210148,0.1011177441610705,5.959599893938797,2.7412100152295866,0.8227202738030894,0.3784228965731667
100,3.0,1800,50,38.42,85.32821421991676,3649.426114690638,0.02838150498446492,0.014457109573526573,0.08011337687461453,0.07082334407428842,0.0405510245740864,0.7156187003563181,3,0.13117190273565113,0.009290032800326115,9.10427719433422,0.6447953562820297,-0.4274342011928808,-0.030272319500202018
100,3.0,2853,50,30.16,111.50518809091638,3650.4446027021318,0.020326658252035848,0.0051869051297025555,0.02995688457246084,0.02556385731532121,0.014715779841284148,0.021749352399760054,3,0.17184524240427335,0.00439302725713963,-0.14921476319127333,-0.0038145049155611545,-0.424352136699475,-0.01084807747403706
125,2.0,750,50,22.14,149.6029105428243,3675.0690930683086,0.12550768189643033,0.10784063969692441,2.2226227560751006,1.6382160786469675,2.833766269664172,3.6539799420402814,3,0.35673357443226,0.5844066774281331,1.2304627513228719,2.015763863393314,0.7297878506995434,1.1955501910172046
125,2.0,1573,50,17.38,196.0104286343395,3707.8467812441377,0.04423057360069491,0.037691642883537615,0.2511829763771162,0.24033250267980383,0.22530163833537123,2.7812341945286883,3,0.045147758111471446,0.010850473697312346,10.572443025877943,2.5409016918488843,-0.06254195407126556,-0.015030864344432598
125,2.0,2607,50,16.2,213.90324171722403,3713.1364870898033,0.016716997328857536,0.009116914730190186,0.0698445038127972,0.06517793791774244,0.033483816964336034,0.42239737835238195,3,0.07159732332962397,0.004666565895054764,5.480680301445972,0.3572194404346395,-0.48627069167800074,-0.03169412095340641
125,2.5,938,50,21.76,154.11657770943486,3691.1492495371986,0.1304536969265012,0.09605339180836084,1.2524984955479936,0.9313654898450743,2.013440118039715,3.6380821418469407,3,0.34479805103830663,0.32113300570291936,2.90618095851083,2.7067166520018664,1.1618152486781916,1.0820746281946407
125,2.5,1966,50,16.06,215.75611688550728,3727.5050676826245,0.032550363838777054,0.022478176830501295,0.14339360813466126,0.13600945573471923,0.08332170268252354,1.6974089591586288,3,0.054291463487248344,0.007384152399942029,11.480080520793745,1.5613995034239094,-0.3873830151556592,-0.052687753052195696
125,2.5,3258,50,15.2,228.93922979743706,3728.011785587998,0.020612018975948002,0.0070080111062010295,0.04779461107387839,0.041058326495468214,0.01982986504074469,0.07055563969105096,3,0.1640662236721628,0.006736284578410176,0.7184246342538703,0.02949731319558274,-0.5170318243990436,-0.021228461454723523
125,3.0,1125,50,21.06,159.22893541850428,3674.715764315835,0.09776375907216445,0.07933932915193606,0.7156894567774064,0.6067733762030347,1.1557696759798006,3.5142902821104856,3,0.17950042774771782,0.10891608057437163,4.79176743729533,2.9075169059074506,0.9047798095759959,0.5489962997767659
125,3.0,2360,50,15.02,230.69739465157207,3727.4991897782575,0.02168685020033315,0.014620517185717781,0.08969371209908958,0.08577017279519951,0.04510208984823621,0.8179026133901455,3,0.04574479887383026,0.0039235393038900696,8.535979545513086,0.732132440594946,-0.4741518131725096,-0.0406680829469633
125,3.0,3910,50,13.9,250.96088115668147,3716.643440877796,0.020381628486215917,0.003864932790056845,0.03698804882473621,0.02932852246493982,0.014919910412678185,0.019439414885937485,3,0.26116304934736545,0.007659526359796394,-0.33718396795556493,-0.009889107579002333,-0.4912832574326277,-0.014408612052261634
150,2.0,900,50,10.02,351.04701718280774,3758.899381864348,0.10297420209596443,0.09489814979039829,2.278672768841118,1.72396639901198,2.9233488684496884,3.7154771813421363,3,0.32176170611390403,0.5547063698291381,1.155191182073797,1.9915107823301563,0.6957110475732502,1.1993824694377084
150,2.0,1959,50,8.24,435.70135285000583,3822.9138430176126,0.03619843112784414,0.03439342296958361,0.28024273248521453,0.27823451418024925,0.23281109172468942,2.805431383648195,3,0.007217718157224351,0.0020082183049652813,9.08297404049142,2.5271968694679456,-0.1632558871762871,-0.04542342245555983
150,2.0,3367,50,7.28,498.0645582660322,3814.971881712076,0.011259462216796934,0.008139678861932663,0.07461327930651958,0.07172468585751236,0.033521849864863146,0.2675032143062966,3,0.04027335100143443,0.002888593449007215,2.729583630909394,0.19577852844878424,-0.5326316251637915,-0.03820283599264922
150,2.5,1125,50,10.04,355.30412400365606,3797.9041651567463,0.10605554365141655,0.09118935746530418,1.3581209123075246,1.0341859177524932,2.1271446842020256,3.7439729723468145,3,0.31322704070367857,0.3239349945550314,2.6202126794409146,2.7097870545943215,1.056830060908937,1.0929587664495324
150,2.5,2449,50,7.34,497.56985370886684,3860.6211374073678,0.023462472756309544,0.02147474711847983,0.1608959709349088,0.15868860503046212,0.08865471586702851,1.73134392081055,3,0.013910046685601299,0.002207365904446673,9.910322896078132,1.572655315780088,-0.4413290365114104,-0.0700338891634336
150,2.5,4208,50,6.9,534.873081010864,3894.7804220047146,0.010074922633677352,0.0060177853775217035,0.04751603754201594,0.04459955501325562,0.02045859390414942,0.03996844253862217,3,0.06539263739051893,0.002916482528760325,-0.10383763858758273,-0.00463111247463345,-0.541282555440994,-0.0241409611091062
150,3.0,1350,50,9.74,365.4261158311391,3787.337859859016,0.07741754571252266,0.07537192903923967,0.800742736101403,0.6897815761070859,1.325401218640321,3.6426134281892035,3,0.16086419794008938,0.1109611599943171,4.280821573616083,2.9528318520821175,0.9214795879595334,0.6356196425332351
150,3.0,2938,50,7.06,519.7480889435608,3887.0968397211896,0.019938994131215394,0.015256228484398488,0.10555032895932137,0.1029351474729108,0.05000789095067722,0.8691428065739507,3,0.025406108123552297,0.0026151814864105727,7.44359606909468,0.7662076591010399,-0.5141806061545919,-0.05292725652223358
150,3.0,5050,50,6.38,580.6888659748577,3875.224867135214,0.011315177458918477,0.004270980970273121,0.0352142864145516,0.031832755110353106,0.015413494287013135,0.014384295080758832,3,0.10622804380192347,0.003381531304198493,-0.5481291194904909,-0.017448460029594274,-0.5157976671017037,-0.01641926082333997
10,2.0,80,50,10649.68,0.036904001712389896,3600.2754944684016,0.13057883391202868,0.10651795217119764,0.06198721847460722,0.03957213444722605,0.04082962779363982,0.6035344543867772,4,0.5664360626610687,0.02241508402738117,14.25150115902035,0.5639623199395511,0.031777243355189284,0.001257493346413771
10,2.5,100,50,13232.22,0.04600840078116141,3600.295676405281,0.06105384948124024,0.05013695173613974,0.005067623608528694,0.004265495665985186,0.0036321593858774973,0.16865614679810867,4,0.18805034756921823,0.0008021279425435082,38.53963618883546,0.16439065113212348,-0.14847894118335928,-0.0006333362801076883
20,2.0,160,50,3881.18,0.19316978674333923,3600.718058463577,0.25065558410832384,0.1814752388369115,0.8966793074444864,0.5431312070264346,0.9988748906111692,2.0008716550290804,4,0.6509441841018065,0.35354810041805185,2.6839563426737447,1.457740448002646,0.839104212184503,0.4557436835847346
20,2.0,209,50,3561.82,0.26623038384748443,3600.8902673270904,0.16590626612208983,0.13381477243380466,0.14117536103552392,0.08692558226882909,0.1038366205555506,1.0817046090696418,4,0.6240945110832858,0.05424977876669483,11.444030639039315,0.9947790268008128,0.19454616058160928,0.01691103828672151
20,2.0,240,50,3672.06,0.2534870142331286,3600.6609825006635,0.11829843795679132,0.09523991279613574,0.04564756015404687,0.0380463428398006,0.028829992613904495,0.6822608283255658,4,0.19978838297946921,0.007601217314246268,16.93236293954243,0.6442144854857652,-0.24224010871959034,-0.009216350225896106
20,2.5,200,50,3773.12,0.2331995249322864,3600.6481061088834,0.20870131798413052,0.14058152942641572,0.18010639566044692,0.11624968199051558,0.1429791975830424,1.292204218659402,4,0.5493065664914352,0.06385671366993134,10.115765622178893,1.1759545366688864,0.22993194591885066,0.026729515592526815
20,2.5,261,50,3564.14,0.2845100982980576,3600.7277350167788,0.09191445803484859,0.07867129107711049,0.026612267271178908,0.023985538021840846,0.0178729532190565,0.5033206882125583,4,0.1095130426903997,0.002626729249338062,19.984340136720824,0.47933515019071743,-0.25484459832497086,-0.006112584802784347
20,2.5,299,50,3718.0,0.2973457329725914,3600.5734803677333,0.07171420084784388,0.06351879165238132,0.015949509118398486,0.013698334158036935,0.01080196961264547,0.2415177462719601,4,0.16433932289794273,0.0022511749603615506,16.63117642521952,0.22781941211392318,-0.21143918026646633,-0.002896364545391465
20,3.0,240,50,3746.3,0.25355323713915107,3600.870322871199,0.11829843795679132,0.0955447888715154,0.04564756015404687,0.038192329778003235,0.02882999261390452,0.6267845602903586,4,0.19520229374269418,0.007455230376043634,15.411268019877472,0.5885922305123553,-0.24513658157326992,-0.009362337164098716
20,3.0,313,50,3501.62,0.34489314366592283,3600.7721996648374,0.07669246949065686,0.06121777202271611,0.014625787238617662,0.011863622272549881,0.009523206713556534,0.16910205282543792,4,0.2328264422628234,0.0027621649660677806,13.253829811886984,0.15723843055288803,-0.19727664158767208,-0.0023404155589933466
20,3.0,359,50,3486.22,0.3479091085978194,3600.667226487075,0.06919267130022626,0.058535397138780074,0.009525260776388404,0.008524437523691681,0.007450205154556489,0.04616397595681971,4,0.11740636844544503,0.0010008232526967226,4.4154864562638565,0.03763953843312803,-0.12601797668756617,-0.0010742323691351925
30,2.0,240,50,1657.38,0.736584049663074,3601.552856248662,0.2928175610209716,0.2091221078686439,1.2915017012154528,0.8758156424492903,1.6578298392353144,2.792681628989188,4,0.47462735148650953,0.4156860587661625,2.1886637936486544,1.9168659865398974,0.8928981841418785,0.782014196786024
30,2.0,355,50,1525.74,0.8412722973007029,3601.3720089674785,0.1598415016427048,0.11894771678675477,0.1404804218366276,0.10753510803511808,0.13695188864370064,1.5278119289506273,4,0.3063679797555089,0.032945313801509515,13.207563993441891,1.4202768209155092,0.2735551313992806,0.029416780608582563
30,2.0,442,50,1474.9,1.0169958182469,3601.6070057697425,0.08602279631908184,0.07071790902095504,0.042922484302540496,0.03624102231650821,0.0258381958132748,0.6837693706136032,4,0.184361851817541,0.006681461986032283,17.867276001266063,0.647528348297095,-0.2870456140111369,-0.010402826503233414
30,2.5,300,50,1618.8,0.7928204754553789,3601.4008292410376,0.21893568250918768,0.1542382421653814,0.36311108610082793,0.23182808875662494,0.4345530138859679,2.0427578977363345,4,0.5662946110124946,0.13128299734420298,7.811520246284042,1.8109298089797097,0.8744623061710407,0.20272492512934295
30,2.5,444,50,1472.8,0.9500300380709986,3601.6459829777505,0.08538786879702998,0.07032907206408597,0.04120735280505987,0.036141585679033264,0.025744727285133103,0.6399580107328202,4,0.1401644955762247,0.005065767126026605,16.706971033760635,0.603816425053787,-0.2876702335706224,-0.010396858393900161
30,2.5,553,50,1344.4,1.1960308938105104,3601.6458155613354,0.06235489792744884,0.04650965821009182,0.019269300468350653,0.016069567318672356,0.011968738224950464,0.13940878543573623,4,0.1991175671519359,0.0031997331496782973,7.675329128105857,0.12333921811706387,-0.25519225330708506,-0.004100829093721892
30,3.0,360,50,1530.22,0.876318665362065,3601.546114075699,0.14913320138136824,0.11228243057968537,0.1425409711203071,0.10230890458704854,0.12325984299217009,1.317285096846276,4,0.3932411034567131,0.040232066533258545,11.875566424674957,1.2149761922592275,0.20478118194781028,0.02095093840512155
30,3.0,532,50,1470.52,1.0362041512496678,3601.3105997650155,0.06009164297790495,0.04890720607925804,0.022508681726663763,0.01862494579316623,0.013844929446274483,0.18778928971464348,4,0.20852334157786018,0.003883735933497532,9.082675772594525,0.16916434392147725,-0.2566459199384949,-0.004780016346891748
30,3.0,663,50,1262.1,1.3938819044584374,3601.984755686133,0.06063854134151096,0.04327819805273567,0.013844441721670256,0.011394223836132195,0.009246559011742636,0.03654763141431408,4,0.21504035033682423,0.0024502178855380606,2.2075577889226627,0.025153407578181887,-0.18848715412971828,-0.002147664824389559
40,2.0,320,50,634.8,2.2974343344874137,3604.2077966501924,0.2718966097490644,0.22367228634351852,1.7329427855413397,1.3988677381559007,2.1873916428401974,3.2646885996592,4,0.23881818007029276,0.33407504738543903,1.3338079152236177,1.8658208615032994,0.5636872473188865,0.7885239046842967
40,2.0,513,50,612.02,2.2264019067582894,3603.8218522357797,0.13045884737809377,0.10189980228895401,0.1435816816131817,0.1135346576951849,0.10675569345813725,1.6417725377731192,4,0.2646506760840051,0.030047023917996782,13.46054069393427,1.5282378800779342,-0.05970832497022765,-0.006778964237047658
40,2.0,677,50,543.38,3.257005218344007,3604.432299902815,0.06332121750125012,0.04706197631407292,0.04039944533184557,0.033270060079375836,0.02289460688202515,0.5644383942337239,4,0.21428831915122545,0.007129385252469735,15.965355424278904,0.531168334154348,-0.31185555940076126,-0.010375453197350688
40,2.5,400,50,614.46,2.4821287785423776,3603.58789127048,0.20577059191182542,0.15987363988120903,0.5277905091256829,0.3471526023193582,0.7835652313658805,2.710947065270778,4,0.5203415028418811,0.18063790680632474,6.80909331273536,2.36379446295142,1.2571204309885906,0.43641262904652234
40,2.5,641,50,587.04,2.554334027521395,3604.3475090845295,0.08134665943082012,0.05642241583773203,0.053993396876282296,0.04250118836719014,0.03139241456891741,0.7449542867255808,4,0.27039734535902654,0.011492208509092154,16.527846051962793,0.7024530983583906,-0.26137560442541485,-0.011108773798272735
40,2.5,846,50,490.74,4.018580612400397,3603.918171400529,0.054687434619459546,0.033092675696183856,0.023112432231160954,0.018166937476668272,0.013099204233200568,0.09438184411826855,4,0.27222501100387236,0.004945494754492682,4.195253423395264,0.07621490664160029,-0.27895363486422375,-0.005067733243467704
40,3.0,480,50,590.14,2.648649448924417,3603.5066647924054,0.14120134110136653,0.11288346172958724,0.17681681721645245,0.14171797459965363,0.18132641315767511,1.9902896049869998,4,0.24766683771731388,0.035098842616798825,13.044016721304907,1.848571630387346,0.2794877549577843,0.039608438558021486
40,3.0,769,50,570.56,2.8926293181325446,3604.0457806812788,0.054257825004705544,0.038124576281309906,0.02817418537775414,0.023293402572703147,0.01598107067646957,0.2823651252663741,4,0.2095349869911509,0.004880782805050995,11.122107295619811,0.25907172269367096,-0.3139228746599126,-0.007312331896233575
40,3.0,1015,50,453.72,4.661339628725588,3604.0340984083887,0.050576634422308225,0.029825064185528407,0.016618013684693744,0.013057429846721227,0.010417514189140067,0.021402587958310914,4,0.2726864229614524,0.003560583837972517,0.6391118473966139,0.008345158111589687,-0.2021772805652142,-0.0026399156575811593
50,2.0,400,50,392.16,4.608666309654954,3606.225143961967,0.2544917548861037,0.21839606459214359,1.8988898197910702,1.6491540105597586,2.428562514385802,3.683368475153376,4,0.15143267859291432,0.24973580923131156,1.2334896871779495,2.0342144645936173,0.47261110777731125,0.7794085038260432
50,2.0,680,50,349.5,5.262075204302573,3606.3367165318987,0.10514230947466018,0.07968560297246921,0.14800864059335964,0.12224182375604759,0.12113901039990757,1.846723979169657,4,0.21078560549565842,0.02576681683731205,14.107137004558108,1.7244821554136094,-0.009021571523187093,-0.0011028133561400144
50,2.0,938,50,319.24,6.586836909633554,3605.9916615251677,0.06592400139750944,0.03926726588708925,0.04532176789198794,0.03694074939814257,0.023961719047088357,0.49463710592735527,4,0.22687732735240018,0.008381018493845371,12.39001276330973,0.4576963565292127,-0.3513472401755557,-0.012979030351054213
50,2.5,500,50,378.88,4.926797965730135,3604.870945203566,0.18246508469725714,0.16061374755275823,0.5744057707937205,0.4973268851851758,0.9301090393596033,3.0757191665708787,4,0.15498636390800574,0.07707888560854464,5.1845021015215345,2.5783922813857028,0.8702166865828789,0.4327821541744275
50,2.5,850,50,330.22,5.876077837566421,3606.0737852478765,0.06558049347948683,0.049362040044353565,0.05919160674835352,0.052322723668583815,0.0347932375709722,0.8424307260138562,4,0.13127915747042798,0.006868883079769704,15.100666535440274,0.7901080023452723,-0.33502625376776524,-0.017529486097611617
50,2.5,1173,50,299.96,7.760637838368111,3606.8027720278114,0.03811682569381179,0.0238768761980989,0.02375597639963369,0.019760757020820596,0.013655058589386706,0.0746633980241829,4,0.20217946987575405,0.003995219378813093,2.7783672935968515,0.0549026410033623,-0.3089809982988365,-0.00610569843143389
50,3.0,600,50,364.86,5.22071542919625,3605.1834821668263,0.1378143838102491,0.11258526582275095,0.26040756177789803,0.1972109200792519,0.24213076888656107,2.294859515581868,4,0.3204520402483276,0.06319664169864614,10.636574255926838,2.097648595502616,0.2277756667290915,0.044919848807309176
50,3.0,1020,50,310.94,6.790423630965219,3608.3748518677644,0.043224784701649144,0.030396259070044916,0.033036758866315706,0.027913884343849667,0.018319266013616244,0.23904242414850232,4,0.18352424404147014,0.005122874522466039,7.5635671912917095,0.21112853980465265,-0.34372207794675586,-0.009594618330233423
50,3.0,1407,50,274.26,8.964418480736391,3607.166531651528,0.03129086729827958,0.020146268211019388,0.016531518156193924,0.014228928008536696,0.010997229206255227,0.016107003507326457,4,0.1618245693755553,0.0023025901476572287,0.13198995016792572,0.0018780754987897611,-0.2271217340015073,-0.0032316988022814686
75,2.0,600,50,118.08,21.756824270332668,3617.503878043958,0.21398626814241126,0.19406424977389156,2.0728026434555797,1.8285977965016726,2.8991446663018365,4.37295224412993,4,0.13354759992662155,0.2442048469539071,1.391423774268958,2.5443544476282574,0.5854468773003274,1.070546869800164
75,2.0,1126,50,101.76,25.95725472501998,3615.7324653249248,0.07747608537684944,0.06788783471939372,0.1688431539693511,0.1603080989091461,0.11966352636814166,1.999401629207989,4,0.053241571188753216,0.008535055060204993,11.472243403879057,1.839093530298843,-0.2535403564609644,-0.04064457254100444
75,2.0,1684,50,85.88,32.80522588850882,3620.026447212316,0.04226062216345704,0.025556074072704625,0.051269766820493785,0.043653277891880365,0.023618715561792264,0.1982919243667845,4,0.17447690749541878,0.00761648892861342,3.542429204466851,0.15463864647490413,-0.45894749025970827,-0.0200345623300881
75,2.5,750,50,112.92,22.979019147023905,3613.712142288429,0.17643648538206244,0.1462961080548385,0.8150743310189895,0.6456895857119709,1.5456043332570129,3.7024990943900296,4,0.26233154298167316,0.16938474530701864,4.734178119517696,3.0568095086780587,1.3937265947270145,0.899914747545042
75,2.5,1407,50,94.48,28.858304757700708,3619.4357230932696,0.05005639923052226,0.03448234418747127,0.07984728481343886,0.07115658605469646,0.04232811416847733,0.7686133812983614,4,0.12213484711115925,0.008690698758742399,9.801718068760996,0.697456795243665,-0.4051413015242094,-0.028828471886219134
75,2.5,2105,50,76.96,37.925070880786755,3626.4000869860347,0.03522796346370941,0.01340068356201293,0.03159622248879997,0.024524508607284373,0.014636075919041692,0.03002904790664482,4,0.28835292868682105,0.0070717138815156,0.22445054404578232,0.005504539299360449,-0.40320614967614793,-0.00988843268824268
75,3.0,900,50,108.46,24.75089511342214,3617.4995249757376,0.12592872781742848,0.10065655727421052,0.3657234132740584,0.31626866145012034,0.5155094631732893,3.2234665032491674,4,0.156369434762153,0.04945475182393805,9.192178031390409,2.907197841799047,0.6299732664299773,0.19924080172316894
75,3.0,1688,50,87.12,32.08656582887909,3620.477772830103,0.04203109044416138,0.022846259424170654,0.05053786376669746,0.042478980181549435,0.023471401955916,0.24563136736086652,4,0.1897146200475021,0.008058883585148023,4.782421477894977,0.20315238717931708,-0.4474584404898048,-0.019007578225633436
75,3.0,2526,50,69.7,42.75322572433515,3625.6529151448253,0.03836985304555945,0.017066038991637507,0.024798338096933513,0.0203192691707212,0.011883294657630637,0.013718967736476642,4,0.22043454853515962,0.004479068926212314,-0.3248296667950627,-0.006600301434244556,-0.4151711580870377,-0.008435974513090562
100,2.0,800,50,43.16,67.03819429597954,3645.1607260229284,0.1843370499872349,0.16757527724745033,2.190014356946568,1.9698603844492952,3.241525041440059,4.643340091421596,4,0.1117612061419369,0.22015397249727275,1.3571924833239961,2.6734797069723006,0.6455608057452648,1.271664656990764
100,2.0,1600,50,35.64,83.77428381672716,3651.144907635177,0.057021697874240586,0.0530907293501141,0.18371984631589175,0.17964408547089147,0.1362722252601786,2.414662386306955,4,0.022687976808792233,0.004075760845000276,12.441368692865836,2.235018300836064,-0.2414321634749317,-0.043371860210712876
100,2.0,2536,50,28.76,108.78438844720006,3654.581844564112,0.020882172450984594,0.015492237834935536,0.04801545368555896,0.045829719635963405,0.023362819655670327,0.1281157144034388,4,0.04769250318259363,0.0021857340495955585,1.795472357699175,0.08228599476747539,-0.4902255601551378,-0.022466899980293078
100,2.5,1000,50,41.34,71.19301098139293,3648.1237475078524,0.14594407505209334,0.1377394820547443,0.9130233412060044,0.8646878880153738,1.9101212082798311,4.3318531638445394,4,0.05589930639779149,0.048335453190630595,4.009730359224739,3.467165275829166,1.2090296796731237,1.0454333202644572
100,2.5,2000,50,33.22,91.66931285843711,3657.8575077485957,0.03385627095028732,0.027944558346248656,0.09384384168521408,0.09054826260027113,0.050880022878622165,0.9750666397794675,4,0.03639582903419596,0.0032955790849429484,9.768474311693174,0.8845183771791963,-0.43808946281792255,-0.039668239721648964
100,2.5,3170,50,26.58,119.9393596605624,3672.921511395905,0.018031996657230424,0.011630015608522162,0.031077593601481993,0.028735790558524727,0.015119966436349217,0.021661045977790772,4,0.08149429674425816,0.002341803042957266,-0.2461997544951889,-0.007074744580733955,-0.4738280679783231,-0.01361582412217551
100,3.0,1200,50,39.0,76.3553258112139,3644.799613180556,0.10708898939086775,0.10233907019010206,0.4799363796030522,0.46134990998430087,0.7000190615274109,3.6636076353624367,4,0.040287142614558645,0.018586469618751322,6.941060691844731,3.2022577253781357,0.5173278381071573,0.23866915154311003
100,3.0,2400,50,31.14,99.06352624932023,3649.186551017455,0.030107495175099953,0.019400945477177,0.058798177884961625,0.05425449252965449,0.027343152347976792,0.23639785504512506,4,0.0837476334853495,0.004543685355307137,3.3572033212902035,0.18214336251547059,-0.49602049391519903,-0.026911340181677696
100,3.0,3804,50,23.6,138.02368820646407,3675.870026538139,0.01732126777899288,0.01054308758830267,0.02308668942558904,0.021347457880841757,0.0123955162784223,0.011904852100535514,4,0.08147253665777944,0.0017392315447472828,-0.44232928496748525,-0.009442605780306243,-0.4193446195040096,-0.008951941602419458
125,2.0,1000,50,20.38,155.71633728270342,3697.025308760373,0.16222241625071168,0.15078351161750447,2.3509173084189667,2.1296381036729692,3.3823130647343467,4.838388493457592,4,0.10390460443225498,0.2212792047459975,1.2719299044813595,2.708750389784623,0.5882102498546111,1.2526749610613774
125,2.0,2097,50,14.78,222.1544195787046,3729.128590062487,0.04902446957828975,0.045123772630356614,0.21585524539832096,0.21160180105106005,0.13743939492500862,2.336763009883825,4,0.020101172703319962,0.00425344434726091,10.04320945415752,2.1251612088327647,-0.35048097775007053,-0.07416240612605143
125,2.0,3476,50,13.66,247.8150816270388,3759.7797415923706,0.017766974089831158,0.01449980386830793,0.0547635419455617,0.053523631500096404,0.02469808507327146,0.07073448797143768,4,0.02316566366508708,0.0012399104454652934,0.32155621711337495,0.017210856471341275,-0.5385573739848543,-0.028825546426824944
125,2.5,1250,50,19.54,164.6456962879521,3707.920754366147,0.12609742058527348,0.11982598800468894,1.016740303181709,0.9520245979896674,2.0524916060955762,4.563310514958007,4,0.06797692552135506,0.06471570519204162,3.793269548490736,3.61128591696834,1.1559228726124287,1.100467008105909
125,2.5,2622,50,13.98,237.90265172438063,3736.4004906608075,0.02808126083522592,0.026913008319933672,0.11439881842256341,0.11307801050742851,0.06080461402209791,0.8537276485827315,4,0.011680501887218265,0.0013208079151349056,6.54989979706662,0.740649638075303,-0.4622772920283787,-0.0522733964853306
125,2.5,4344,50,12.82,263.71186368233555,3735.6051551908445,0.014558467646001655,0.011651791374231377,0.034958225391496685,0.034229544092811884,0.016011798969316916,0.017562315152737512,4,0.021288080750039032,0.000728681298684801,-0.48692523905319696,-0.01666722894007437,-0.5322228386711305,-0.018217745123494968
